dataset,modo,threads,schedule,chunk,block,rep,iters,sse_final,time_ms,median_ms,h2d_ms,kernel_ms,d2h_ms,total_ms
m,omp,2,dynamic,256,NA,2,3,33447.299806,3.077,NA,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,3,3,33447.299806,2.489,NA,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,4,3,33447.299806,2.798,NA,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,5,3,33447.299806,2.670,NA,NA,NA,NA,NA
m,omp,2,dynamic,256,NA,0,NA,NA,NA,2.670,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,1,3,33447.299806,2.817,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,2,3,33447.299806,2.420,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,3,3,33447.299806,2.549,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,4,3,33447.299806,2.687,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,5,3,33447.299806,2.659,NA,NA,NA,NA,NA
m,omp,4,dynamic,256,NA,0,NA,NA,NA,2.659,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,1,3,33447.299806,2.205,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,2,3,33447.299806,1.902,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,3,3,33447.299806,1.561,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,4,3,33447.299806,1.915,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,5,3,33447.299806,1.787,NA,NA,NA,NA,NA
m,omp,8,dynamic,256,NA,0,NA,NA,NA,1.902,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,1,3,33447.299806,2.025,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,2,3,33447.299806,40.911,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,3,3,33447.299806,2.022,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,4,3,33447.299806,45.404,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,5,3,33447.299806,39.678,NA,NA,NA,NA,NA
m,omp,16,dynamic,256,NA,0,NA,NA,NA,39.678,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,1,3,33447.299806,1.899,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,2,3,33447.299806,1.938,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,3,3,33447.299806,2.063,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,4,3,33447.299806,1.959,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,5,3,33447.299806,1.828,NA,NA,NA,NA,NA
m,omp,1,dynamic,1024,NA,0,NA,NA,NA,1.938,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,1,3,33447.299806,3.301,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,2,3,33447.299806,2.650,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,3,3,33447.299806,2.933,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,4,3,33447.299806,2.527,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,5,3,33447.299806,2.570,NA,NA,NA,NA,NA
m,omp,2,dynamic,1024,NA,0,NA,NA,NA,2.650,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,1,3,33447.299806,2.245,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,2,3,33447.299806,2.609,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,3,3,33447.299806,2.791,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,4,3,33447.299806,2.483,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,5,3,33447.299806,2.775,NA,NA,NA,NA,NA
m,omp,4,dynamic,1024,NA,0,NA,NA,NA,2.609,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,1,3,33447.299806,1.640,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,2,3,33447.299806,1.864,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,3,3,33447.299806,2.348,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,4,3,33447.299806,2.052,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,5,3,33447.299806,2.712,NA,NA,NA,NA,NA
m,omp,8,dynamic,1024,NA,0,NA,NA,NA,2.052,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,1,3,33447.299806,46.812,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,2,3,33447.299806,38.999,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,3,3,33447.299806,40.603,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,4,3,33447.299806,39.309,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,5,3,33447.299806,45.874,NA,NA,NA,NA,NA
m,omp,16,dynamic,1024,NA,0,NA,NA,NA,40.603,NA,NA,NA,NA
g,omp,1,static,1,NA,1,3,333373.975493,33.836,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,2,3,333373.975493,32.464,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,3,3,333373.975493,32.445,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,4,3,333373.975493,33.640,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,5,3,333373.975493,33.077,NA,NA,NA,NA,NA
g,omp,1,static,1,NA,0,NA,NA,NA,33.077,NA,NA,NA,NA
g,omp,2,static,1,NA,1,3,333373.975493,41.495,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,2,3,333373.975493,39.563,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,3,3,333373.975493,41.233,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,4,3,333373.975493,40.220,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,5,3,333373.975493,40.799,NA,NA,NA,NA,NA
g,omp,2,static,1,NA,0,NA,NA,NA,40.799,NA,NA,NA,NA
g,omp,4,static,1,NA,1,3,333373.975493,39.031,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,2,3,333373.975493,33.603,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,3,3,333373.975493,41.666,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,4,3,333373.975493,40.930,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,5,3,333373.975493,32.923,NA,NA,NA,NA,NA
g,omp,4,static,1,NA,0,NA,NA,NA,39.031,NA,NA,NA,NA
g,omp,8,static,1,NA,1,3,333373.975493,22.080,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,2,3,333373.975493,22.116,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,3,3,333373.975493,22.556,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,4,3,333373.975493,23.853,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,5,3,333373.975493,24.051,NA,NA,NA,NA,NA
g,omp,8,static,1,NA,0,NA,NA,NA,22.556,NA,NA,NA,NA
g,omp,16,static,1,NA,1,3,333373.975493,48.219,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,2,3,333373.975493,14.000,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,3,3,333373.975493,47.351,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,4,3,333373.975493,14.472,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,5,3,333373.975493,46.569,NA,NA,NA,NA,NA
g,omp,16,static,1,NA,0,NA,NA,NA,46.569,NA,NA,NA,NA
g,omp,1,static,64,NA,1,3,333373.975493,33.530,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,2,3,333373.975493,32.576,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,3,3,333373.975493,32.547,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,4,3,333373.975493,32.187,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,5,3,333373.975493,32.835,NA,NA,NA,NA,NA
g,omp,1,static,64,NA,0,NA,NA,NA,32.576,NA,NA,NA,NA
g,omp,2,static,64,NA,1,3,333373.975493,21.273,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,2,3,333373.975493,21.474,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,3,3,333373.975493,20.629,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,4,3,333373.975493,22.431,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,5,3,333373.975493,20.868,NA,NA,NA,NA,NA
g,omp,2,static,64,NA,0,NA,NA,NA,21.273,NA,NA,NA,NA
g,omp,4,static,64,NA,1,3,333373.975493,16.189,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,2,3,333373.975493,15.975,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,3,3,333373.975493,17.085,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,4,3,333373.975493,16.285,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,5,3,333373.975493,17.278,NA,NA,NA,NA,NA
g,omp,4,static,64,NA,0,NA,NA,NA,16.285,NA,NA,NA,NA
g,omp,8,static,64,NA,1,3,333373.975493,14.303,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,2,3,333373.975493,13.368,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,3,3,333373.975493,14.935,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,4,3,333373.975493,15.197,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,5,3,333373.975493,14.480,NA,NA,NA,NA,NA
g,omp,8,static,64,NA,0,NA,NA,NA,14.480,NA,NA,NA,NA
g,omp,16,static,64,NA,1,3,333373.975493,46.776,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,2,3,333373.975493,46.212,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,3,3,333373.975493,41.361,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,4,3,333373.975493,46.766,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,5,3,333373.975493,47.891,NA,NA,NA,NA,NA
g,omp,16,static,64,NA,0,NA,NA,NA,46.766,NA,NA,NA,NA
g,omp,1,static,256,NA,1,3,333373.975493,32.977,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,2,3,333373.975493,33.129,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,3,3,333373.975493,33.438,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,4,3,333373.975493,32.699,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,5,3,333373.975493,33.802,NA,NA,NA,NA,NA
g,omp,1,static,256,NA,0,NA,NA,NA,33.129,NA,NA,NA,NA
g,omp,2,static,256,NA,1,3,333373.975493,23.535,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,2,3,333373.975493,21.151,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,3,3,333373.975493,21.195,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,4,3,333373.975493,20.997,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,5,3,333373.975493,20.134,NA,NA,NA,NA,NA
g,omp,2,static,256,NA,0,NA,NA,NA,21.151,NA,NA,NA,NA
g,omp,4,static,256,NA,1,3,333373.975493,16.364,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,2,3,333373.975493,16.158,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,3,3,333373.975493,16.157,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,4,3,333373.975493,16.073,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,5,3,333373.975493,15.995,NA,NA,NA,NA,NA
g,omp,4,static,256,NA,0,NA,NA,NA,16.157,NA,NA,NA,NA
g,omp,8,static,256,NA,1,3,333373.975493,10.948,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,2,3,333373.975493,13.403,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,3,3,333373.975493,14.081,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,4,3,333373.975493,13.500,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,5,3,333373.975493,13.604,NA,NA,NA,NA,NA
g,omp,8,static,256,NA,0,NA,NA,NA,13.500,NA,NA,NA,NA
g,omp,16,static,256,NA,1,3,333373.975493,40.786,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,2,3,333373.975493,40.892,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,3,3,333373.975493,48.038,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,4,3,333373.975493,41.534,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,5,3,333373.975493,41.799,NA,NA,NA,NA,NA
g,omp,16,static,256,NA,0,NA,NA,NA,41.534,NA,NA,NA,NA
g,omp,1,static,1024,NA,1,3,333373.975493,32.613,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,2,3,333373.975493,35.252,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,3,3,333373.975493,32.166,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,4,3,333373.975493,36.930,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,5,3,333373.975493,33.389,NA,NA,NA,NA,NA
g,omp,1,static,1024,NA,0,NA,NA,NA,33.389,NA,NA,NA,NA
g,omp,2,static,1024,NA,1,3,333373.975493,20.083,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,2,3,333373.975493,28.769,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,3,3,333373.975493,21.574,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,4,3,333373.975493,20.518,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,5,3,333373.975493,20.386,NA,NA,NA,NA,NA
g,omp,2,static,1024,NA,0,NA,NA,NA,20.518,NA,NA,NA,NA
g,omp,4,static,1024,NA,1,3,333373.975493,16.895,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,2,3,333373.975493,15.175,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,3,3,333373.975493,14.974,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,4,3,333373.975493,16.149,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,5,3,333373.975493,14.504,NA,NA,NA,NA,NA
g,omp,4,static,1024,NA,0,NA,NA,NA,15.175,NA,NA,NA,NA
g,omp,8,static,1024,NA,1,3,333373.975493,12.326,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,2,3,333373.975493,14.620,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,3,3,333373.975493,13.266,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,4,3,333373.975493,12.602,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,5,3,333373.975493,12.306,NA,NA,NA,NA,NA
g,omp,8,static,1024,NA,0,NA,NA,NA,12.602,NA,NA,NA,NA
g,omp,16,static,1024,NA,1,3,333373.975493,47.367,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,2,3,333373.975493,10.802,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,3,3,333373.975493,41.340,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,4,3,333373.975493,40.675,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,5,3,333373.975493,47.245,NA,NA,NA,NA,NA
g,omp,16,static,1024,NA,0,NA,NA,NA,41.340,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,1,3,333373.975493,97.330,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,2,3,333373.975493,100.109,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,3,3,333373.975493,103.511,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,4,3,333373.975493,97.144,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,5,3,333373.975493,101.105,NA,NA,NA,NA,NA
g,omp,1,dynamic,1,NA,0,NA,NA,NA,100.109,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,1,3,333373.975493,125.665,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,2,3,333373.975493,132.210,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,3,3,333373.975493,136.656,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,4,3,333373.975493,151.227,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,5,3,333373.975493,125.385,NA,NA,NA,NA,NA
g,omp,2,dynamic,1,NA,0,NA,NA,NA,132.210,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,1,3,333373.975493,140.034,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,2,3,333373.975493,133.944,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,3,3,333373.975493,133.346,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,4,3,333373.975493,142.325,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,5,3,333373.975493,149.176,NA,NA,NA,NA,NA
g,omp,4,dynamic,1,NA,0,NA,NA,NA,140.034,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,1,3,333373.975493,133.632,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,2,3,333373.975493,127.323,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,3,3,333373.975493,129.874,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,4,3,333373.975493,140.517,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,5,3,333373.975493,143.309,NA,NA,NA,NA,NA
g,omp,8,dynamic,1,NA,0,NA,NA,NA,133.632,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,1,3,333373.975493,143.157,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,2,3,333373.975493,124.847,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,3,3,333373.975493,116.540,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,4,3,333373.975493,105.992,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,5,3,333373.975493,130.200,NA,NA,NA,NA,NA
g,omp,16,dynamic,1,NA,0,NA,NA,NA,124.847,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,1,3,333373.975493,37.176,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,2,3,333373.975493,35.692,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,3,3,333373.975493,38.529,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,4,3,333373.975493,39.108,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,5,3,333373.975493,36.629,NA,NA,NA,NA,NA
g,omp,1,dynamic,64,NA,0,NA,NA,NA,37.176,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,1,3,333373.975493,22.749,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,2,3,333373.975493,26.130,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,3,3,333373.975493,23.732,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,4,3,333373.975493,23.038,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,5,3,333373.975493,23.348,NA,NA,NA,NA,NA
g,omp,2,dynamic,64,NA,0,NA,NA,NA,23.348,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,1,3,333373.975493,17.655,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,2,3,333373.975493,19.041,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,3,3,333373.975493,19.959,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,4,3,333373.975493,18.485,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,5,3,333373.975493,19.481,NA,NA,NA,NA,NA
g,omp,4,dynamic,64,NA,0,NA,NA,NA,19.041,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,1,3,333373.975493,12.426,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,2,3,333373.975493,11.778,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,3,3,333373.975493,11.630,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,4,3,333373.975493,12.065,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,5,3,333373.975493,12.634,NA,NA,NA,NA,NA
g,omp,8,dynamic,64,NA,0,NA,NA,NA,12.065,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,1,3,333373.975493,50.873,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,2,3,333373.975493,13.971,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,3,3,333373.975493,46.699,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,4,3,333373.975493,48.417,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,5,3,333373.975493,46.002,NA,NA,NA,NA,NA
g,omp,16,dynamic,64,NA,0,NA,NA,NA,46.699,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,1,3,333373.975493,35.467,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,2,3,333373.975493,37.722,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,3,3,333373.975493,36.598,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,4,3,333373.975493,35.270,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,5,3,333373.975493,35.614,NA,NA,NA,NA,NA
g,omp,1,dynamic,256,NA,0,NA,NA,NA,35.614,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,1,3,333373.975493,20.292,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,2,3,333373.975493,20.553,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,3,3,333373.975493,21.213,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,4,3,333373.975493,21.501,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,5,3,333373.975493,21.144,NA,NA,NA,NA,NA
g,omp,2,dynamic,256,NA,0,NA,NA,NA,21.144,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,1,3,333373.975493,17.685,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,2,3,333373.975493,16.856,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,3,3,333373.975493,17.151,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,4,3,333373.975493,16.672,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,5,3,333373.975493,18.417,NA,NA,NA,NA,NA
g,omp,4,dynamic,256,NA,0,NA,NA,NA,17.151,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,1,3,333373.975493,10.133,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,2,3,333373.975493,10.014,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,3,3,333373.975493,9.937,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,4,3,333373.975493,10.151,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,5,3,333373.975493,10.638,NA,NA,NA,NA,NA
g,omp,8,dynamic,256,NA,0,NA,NA,NA,10.133,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,1,3,333373.975493,45.366,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,2,3,333373.975493,17.085,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,3,3,333373.975493,44.980,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,4,3,333373.975493,44.850,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,5,3,333373.975493,46.917,NA,NA,NA,NA,NA
g,omp,16,dynamic,256,NA,0,NA,NA,NA,44.980,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,1,3,333373.975493,33.330,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,2,3,333373.975493,34.782,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,3,3,333373.975493,37.224,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,4,3,333373.975493,37.768,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,5,3,333373.975493,37.257,NA,NA,NA,NA,NA
g,omp,1,dynamic,1024,NA,0,NA,NA,NA,37.224,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,1,3,333373.975493,21.666,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,2,3,333373.975493,20.575,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,3,3,333373.975493,21.791,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,4,3,333373.975493,21.204,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,5,3,333373.975493,23.504,NA,NA,NA,NA,NA
g,omp,2,dynamic,1024,NA,0,NA,NA,NA,21.666,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,1,3,333373.975493,16.515,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,2,3,333373.975493,16.502,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,3,3,333373.975493,16.351,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,4,3,333373.975493,15.243,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,5,3,333373.975493,15.566,NA,NA,NA,NA,NA
g,omp,4,dynamic,1024,NA,0,NA,NA,NA,16.351,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,1,3,333373.975493,9.509,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,2,3,333373.975493,11.606,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,3,3,333373.975493,9.530,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,4,3,333373.975493,9.423,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,5,3,333373.975493,9.173,NA,NA,NA,NA,NA
g,omp,8,dynamic,1024,NA,0,NA,NA,NA,9.509,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,1,3,333373.975493,10.265,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,2,3,333373.975493,46.017,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,3,3,333373.975493,46.794,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,4,3,333373.975493,46.662,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,5,3,333373.975493,40.261,NA,NA,NA,NA,NA
g,omp,16,dynamic,1024,NA,0,NA,NA,NA,46.017,NA,NA,NA,NA
p,cuda,NA,NA,NA,128,1,3,3307.377030,NA,NA,0.106,0.115,0.377,237.5
p,cuda,NA,NA,NA,128,2,3,3307.377030,NA,NA,0.076,0.111,0.310,157.8
p,cuda,NA,NA,NA,128,3,3,3307.377030,NA,NA,0.386,0.159,0.656,160.8
p,cuda,NA,NA,NA,128,4,3,3307.377030,NA,NA,0.104,0.101,0.363,152.7
p,cuda,NA,NA,NA,128,5,3,3307.377030,NA,NA,0.138,0.213,0.396,161.3
p,cuda,NA,NA,NA,256,1,3,3307.377030,NA,NA,0.111,0.110,0.378,139.5
p,cuda,NA,NA,NA,256,2,3,3307.377030,NA,NA,0.154,0.089,0.393,155.9
p,cuda,NA,NA,NA,256,3,3,3307.377030,NA,NA,0.118,0.134,0.396,165.8
p,cuda,NA,NA,NA,256,4,3,3307.377030,NA,NA,0.126,0.271,0.341,158.9
p,cuda,NA,NA,NA,256,5,3,3307.377030,NA,NA,0.077,0.076,0.396,153.1
p,cuda,NA,NA,NA,512,1,3,3307.377030,NA,NA,0.084,0.098,0.346,155.8
p,cuda,NA,NA,NA,512,2,3,3307.377030,NA,NA,0.174,0.336,0.583,166.6
p,cuda,NA,NA,NA,512,3,3,3307.377030,NA,NA,0.116,0.128,0.386,147.6
p,cuda,NA,NA,NA,512,4,3,3307.377030,NA,NA,0.104,0.114,0.420,149.5
p,cuda,NA,NA,NA,512,5,3,3307.377030,NA,NA,0.113,0.121,0.381,154.6
m,cuda,NA,NA,NA,128,1,3,33447.299806,NA,NA,0.211,0.250,0.818,178.6
